id,label
217,0.10590694099664688
218,0.9990078806877136
219,0.1246236264705658
220,0.03770685940980911
221,0.9881780743598938
222,0.010028167627751827
223,0.017334191128611565
224,0.9993312358856201
225,0.0642811506986618
226,0.0703369751572609
227,0.015848150476813316
228,0.9965935349464417
229,0.0012944585178047419
230,0.9794775247573853
231,0.020685750991106033
232,0.8114702105522156
233,0.9944349527359009
234,0.8640939593315125
235,0.009636645205318928
236,0.40520814061164856
237,0.9990766048431396
238,0.12656991183757782
239,0.9985036849975586
240,0.027968015521764755
241,0.018634796142578125
242,0.01442035287618637
243,0.9980429410934448
244,0.07527673989534378
245,0.0050995550118386745
246,0.4805998206138611
247,0.0023614089004695415
248,0.9951719641685486
249,0.9794350862503052
250,0.006294365972280502
251,1.3504104572348297e-05
252,0.9921032786369324
253,0.025270195677876472
254,0.8680402040481567
255,0.6939496994018555
256,0.9593327641487122
257,0.8159137964248657
258,0.0056677283719182014
259,0.9991550445556641
260,0.9960011839866638
261,0.9963938593864441
262,0.06643805652856827
263,0.936396598815918
264,0.9547220468521118
265,0.026127684861421585
266,0.9955630302429199
267,0.9993312358856201
268,0.998407781124115
269,0.06369741261005402
270,0.0004229148617014289
271,0.0021845554001629353
272,0.9973760843276978
273,0.18696188926696777
274,0.9326397776603699
275,0.8872776031494141
276,0.005775586701929569
277,0.2156061977148056
278,0.9826232194900513
279,0.9718248248100281
280,0.1985807567834854
281,0.7020713090896606
282,0.02899325266480446
283,0.9675596952438354
284,0.02327880635857582
285,0.9969303011894226
286,0.005772438831627369
287,0.9968507885932922
288,0.9955614805221558
289,0.008895357139408588
290,0.8681958317756653
291,0.9879912734031677
292,0.018665963783860207
293,0.2999500632286072
294,0.7421186566352844
295,0.9168827533721924
296,0.005763803143054247
297,0.0006015262915752828
298,0.5007213354110718
299,0.017547955736517906
300,0.9960651993751526
301,0.9404733180999756
302,0.9801416397094727
303,0.9985880255699158
304,0.9981524348258972
305,0.9818288087844849
306,0.3846236765384674
307,0.3925682008266449
308,0.9865698218345642
309,0.9998836517333984
310,0.905171275138855
311,0.7952366471290588
312,0.11769894510507584
313,0.9856955409049988
314,0.8230845928192139
315,0.08876685798168182
316,0.7190780639648438
317,0.13659189641475677
318,0.9716284871101379
319,0.07337196916341782
320,0.9963537454605103
321,0.9912516474723816
322,0.410957008600235
323,0.8692770004272461
324,0.9999868869781494
325,0.04778815433382988
326,0.9138502478599548
327,0.1155991405248642
328,0.004683958366513252
329,0.9990580677986145
330,0.6246380805969238
331,0.678957998752594
332,0.0365680493414402
333,0.23416824638843536
334,0.8264488577842712
335,0.997951090335846
336,0.9702932238578796
337,0.00932435691356659
338,0.9997938275337219
339,0.9990170001983643
340,0.9995180368423462
341,0.9601504802703857
342,0.9616852402687073
343,0.815319836139679
344,0.9510064125061035
345,0.6470663547515869
346,0.007204131223261356
347,0.9998586177825928
348,0.003443170804530382
349,0.9174213409423828
350,0.010509095154702663
351,0.9992256164550781
352,0.008677634410560131
353,0.026406632736325264
354,0.3149421811103821
355,0.1932535022497177
356,0.6142695546150208
357,0.8842456936836243
358,0.441242516040802
359,0.8137354850769043
360,0.8747193217277527
361,0.3683423697948456
362,0.9751353859901428
363,0.00172429159283638
364,0.9928328990936279
365,0.005849932786077261
366,0.009436281397938728
367,0.577255368232727
368,0.046727254986763
369,0.7945915460586548
370,0.009671960957348347
371,0.08565285056829453
372,0.9836156964302063
373,0.0382399782538414
374,0.9825525283813477
375,0.017730144783854485
376,0.992493748664856
377,0.032190579921007156
378,0.9931301474571228
379,0.01115642674267292
380,0.9738725423812866
381,0.6098787188529968
382,0.9346026182174683
383,0.00290802214294672
384,0.008945350535213947
385,0.06776652485132217
386,0.9451623558998108
387,0.8360488414764404
388,0.9422593712806702
389,0.02901029959321022
390,0.9822933077812195
391,0.9643958210945129
392,0.6182596683502197
393,0.5383174419403076
394,0.026596833020448685
395,0.7354474067687988
396,0.8022670745849609
397,0.10238511860370636
398,0.9416400790214539
399,0.009042184799909592
400,0.3643316328525543
401,0.05131721496582031
402,0.9807236790657043
403,0.0349683053791523
404,0.9889447093009949
405,0.16738303005695343
406,0.14094702899456024
407,0.9617791771888733
408,0.9992982149124146
409,0.7372484803199768
410,0.9509043097496033
411,0.23877312242984772
412,0.017033766955137253
413,0.0017570590134710073
414,0.8285491466522217
415,0.07232203334569931
416,0.9980230331420898
417,0.42610421776771545
418,0.24228535592556
419,0.688153862953186
420,0.04066627845168114
421,0.0053391167894005775
422,0.06419450044631958
423,0.0016616516513749957
424,0.00392141891643405
425,0.23768304288387299
426,0.9975695013999939
427,0.7651448249816895
428,0.9759460687637329
429,0.12991127371788025
430,0.0015150534454733133
431,0.0215025395154953
432,0.8299474716186523
433,0.3847835063934326
434,0.5985651612281799
435,0.0028314751107245684
436,0.8338765501976013
437,0.9955647587776184
438,0.5151188969612122
439,0.09718750417232513
440,0.2315712422132492
441,0.9978207349777222
442,0.9964839220046997
443,0.0034617369528859854
444,0.9711139798164368
445,0.9767739772796631
446,0.15863701701164246
447,0.9977771639823914
448,0.9945312142372131
449,0.9981048107147217
450,0.062451235949993134
451,0.9288968443870544
452,0.14631743729114532
453,0.005797093268483877
454,0.9991157650947571
455,0.9935431480407715
456,0.9049439430236816
457,0.4189305901527405
458,0.9885838031768799
459,0.0369890034198761
460,0.19714024662971497
461,0.32990849018096924
462,0.9795856475830078
463,0.7207487225532532
464,0.922453761100769
465,0.9911026954650879
466,0.061840951442718506
467,0.00029108129092492163
468,0.9999867677688599
469,0.07577574998140335
470,0.48309090733528137
471,0.9945377707481384
472,0.027061693370342255
473,0.06444764882326126
474,0.17622195184230804
475,0.011661365628242493
476,0.9980533123016357
477,0.9315051436424255
478,0.9976550340652466
479,0.2479683756828308
480,0.018745694309473038
481,0.05551142245531082
482,0.006155325565487146
483,0.016760868951678276
484,0.9998132586479187
485,0.021023930981755257
486,0.0008098790422081947
487,0.958277702331543
488,0.9984098672866821
489,0.7078855633735657
490,0.15448163449764252
491,0.07479378581047058
492,0.9803682565689087
493,0.9400568604469299
494,0.9896969199180603
495,0.11332930624485016
496,0.08867421746253967
497,0.969626247882843
498,0.0052251447923481464
499,0.0023072208277881145
500,0.9880424737930298
501,0.7908098697662354
502,0.9982702732086182
503,0.4786910116672516
504,0.9757894277572632
505,0.9684208035469055
506,0.9896444082260132
507,0.05045689269900322
508,0.07656184583902359
509,0.0011235681595280766
510,0.3541133999824524
511,0.17202389240264893
512,0.999936580657959
513,0.5848479270935059
514,0.928638219833374
515,0.05926845222711563
516,0.20883578062057495
517,0.00013479197514243424
518,0.931260883808136
519,0.9991897940635681
520,0.9879171252250671
521,0.11694951355457306
522,0.9988787770271301
523,0.00542095024138689
524,0.9205750823020935
525,0.9995243549346924
526,0.981494665145874
527,0.7721803784370422
528,0.17771020531654358
529,0.9661678075790405
530,0.9846529364585876
531,0.10879028588533401
532,0.325762003660202
533,0.9506141543388367
534,0.08868356794118881
535,0.8378943800926208
536,0.05161082744598389
537,0.9844843745231628
538,0.9994493126869202
539,0.9895740151405334
540,0.00015370242181234062
541,0.9973869919776917
542,0.015808722004294395
543,0.9968796968460083
544,0.2634426951408386
545,0.0041771987453103065
546,0.8260283470153809
547,0.002167782746255398
548,0.37217187881469727
549,0.982748806476593
550,0.5974467992782593
551,0.691462516784668
552,0.0052252961322665215
553,0.9126368165016174
554,0.9930196404457092
555,0.06501209735870361
556,0.9844827055931091
557,0.5236709713935852
558,0.5613714456558228
559,0.012603888288140297
560,0.11829426884651184
561,0.9846739768981934
562,0.9897352457046509
563,0.9707985520362854
564,0.6832515001296997
565,0.0002874966594390571
566,0.9800533652305603
567,0.9687531590461731
568,0.002265798393636942
569,0.33766788244247437
570,0.9996612071990967
571,0.644859254360199
572,0.840183436870575
573,0.8701769113540649
574,0.02618400752544403
575,0.9111417531967163
576,0.714596688747406
577,0.9944763779640198
578,0.996826708316803
579,0.9999474287033081
580,0.9942187070846558
581,0.01132030040025711
582,0.008028868585824966
583,0.9859769344329834
584,0.9352391362190247
585,0.007029213942587376
586,0.9866755604743958
587,0.9999603033065796
588,0.9503418803215027
589,0.9891997575759888
590,0.012029295787215233
591,0.01712184026837349
592,0.9304103851318359
593,0.25856393575668335
594,0.011342491023242474
595,0.012594575062394142
596,0.8794282078742981
597,0.2064182013273239
598,0.72747802734375
599,0.9994472861289978
600,0.9110720753669739
601,0.21726730465888977
602,0.779831051826477
603,0.9860795140266418
604,0.9090606570243835
605,0.9998226761817932
606,0.4759894609451294
607,0.22972379624843597
608,0.7718809843063354
609,0.9864282011985779
610,0.09638476371765137
611,0.9631032347679138
612,0.2741246521472931
613,0.9602327942848206
614,0.6861915588378906
615,0.985072910785675
616,0.4747827351093292
617,0.006941806059330702
618,0.9326530694961548
619,0.994687557220459
620,0.23205432295799255
621,0.9996432065963745
622,0.9995487332344055
623,0.9983150959014893
624,0.9512284398078918
625,0.9045498371124268
626,0.09139079600572586
627,0.9825161695480347
628,0.999985933303833
629,0.2201007753610611
630,0.0003219440986867994
631,0.021311281248927116
632,0.0971965417265892
633,0.04484228789806366
634,0.9969571828842163
635,0.5303350687026978
636,0.11254127323627472
637,0.00255199265666306
638,0.999994158744812
639,0.9970499277114868
640,0.9665061831474304
641,0.023526525124907494
642,0.9822216629981995
643,0.002160848118364811
644,0.5655426383018494
645,0.9681601524353027
646,0.9455642104148865
647,0.9937989115715027
648,0.9983243346214294
649,0.5043588280677795
650,0.006185663398355246
651,0.23949021100997925
652,0.02201380766928196
653,0.9375513792037964
654,0.0009479157160967588
655,0.2645917534828186
656,0.02077099308371544
657,0.004985755309462547
658,0.005247792229056358
659,0.999413251876831
660,0.9974943399429321
661,0.001504079787991941
662,0.9682613611221313
663,0.9954962730407715
664,0.9999890327453613
665,0.926949679851532
666,0.9750139117240906
667,0.0055752890184521675
668,0.08078838884830475
669,0.0016493526054546237
670,0.04111110791563988
671,0.9993360638618469
672,0.9990296363830566
673,0.9813066720962524
674,0.99122154712677
675,0.25934770703315735
676,0.11161329597234726
677,0.7542374730110168
678,0.856336772441864
679,0.27177733182907104
680,0.9975492358207703
681,0.033828288316726685
682,0.9987226128578186
683,0.9635408520698547
684,0.011529392562806606
685,0.34648117423057556
686,0.284911185503006
687,0.01601792313158512
688,0.012041633017361164
689,0.9947011470794678
690,0.8202181458473206
691,0.016513992100954056
692,0.9715126752853394
693,0.2129393219947815
694,0.7480555176734924
695,0.00046020085574127734
696,0.9088772535324097
697,0.985714316368103
698,0.9993873834609985
699,0.99741530418396
700,0.17706416547298431
701,0.9882510304450989
702,0.9817611575126648
703,0.871163010597229
704,0.9989379048347473
705,0.47245359420776367
706,0.006692159920930862
707,0.046318456530570984
708,0.0005689610261470079
709,0.00621500751003623
710,0.5062991976737976
711,0.9574624300003052
712,0.07784903794527054
713,0.015556451864540577
714,0.99861741065979
715,4.18840536440257e-05
716,0.616408109664917
717,0.9991316199302673
718,0.0696479082107544
719,0.11014258861541748
720,0.999936580657959
721,0.9894995093345642
722,0.9764067530632019
723,0.26179152727127075
724,0.16021715104579926
725,6.606720126001164e-05
726,0.9768133163452148
727,0.3312262296676636
728,0.9953086972236633
729,0.9951991438865662
730,0.02568005956709385
731,0.21552377939224243
732,0.0010547764832153916
733,0.9766493439674377
734,0.9572740793228149
735,0.013223164714872837
736,0.33198970556259155
737,0.9972547888755798
738,0.008424036204814911
739,0.8354241251945496
740,0.9904853701591492
741,0.8220878839492798
742,0.03006451018154621
743,0.23676171898841858
744,0.5885040760040283
745,0.0012789408210664988
746,0.2872779369354248
747,0.02188579924404621
748,0.6381080746650696
749,0.9993228912353516
750,0.0307832732796669
751,0.6497594118118286
752,0.007742364425212145
753,0.9883024096488953
754,0.9914166331291199
755,0.9986708164215088
756,0.9369892477989197
757,0.0037102496717125177
758,0.9932193160057068
759,0.9762941002845764
760,0.4503447413444519
761,0.5377333164215088
762,0.9520295262336731
763,0.01338770892471075
764,0.9401212334632874
765,0.004738536663353443
766,0.04236563667654991
767,0.0479460246860981
768,0.09827426820993423
769,0.05156126990914345
770,0.08780962228775024
771,0.9997596144676208
772,0.9469209313392639
773,0.025211753323674202
774,0.476971834897995
775,0.9988502264022827
776,0.7701088190078735
777,0.11379094421863556
778,0.9348323941230774
779,0.009786219336092472
780,0.0014737533638253808
781,0.04809747263789177
782,0.6319958567619324
783,0.002632716903463006
784,0.041696034371852875
785,0.9624891877174377
786,0.002440475858747959
787,0.9679649472236633
788,0.9968769550323486
789,0.0307832732796669
790,0.02159690670669079
791,0.01774071902036667
792,0.024051392450928688
793,0.1490963101387024
794,0.15856732428073883
795,0.9764352440834045
796,0.14279279112815857
797,0.008318079635500908
798,0.001275191898457706
799,0.9977439641952515
800,0.1879812479019165
801,0.9922980666160583
802,0.9764451384544373
803,0.6654700040817261
804,0.9939314126968384
805,0.412379652261734
806,1.0677073078113608e-05
807,0.001303159398958087
808,0.880089282989502
809,0.02107715606689453
810,0.8523104190826416
811,0.9934691190719604
812,0.0019509817939251661
813,0.9359408020973206
814,0.5001639723777771
815,0.03334089741110802
816,0.007517746649682522
817,0.7765929102897644
818,0.46042734384536743
819,0.01665373519062996
820,0.8925364017486572
821,0.1598920077085495
822,0.9629894495010376
823,0.0023572572972625494
824,0.9990832805633545
825,0.9276503920555115
826,0.014289569109678268
827,0.9943370223045349
828,0.0019319199491292238
829,0.086162269115448
830,0.9976872205734253
831,0.9931488633155823
832,0.006607964169234037
833,0.27095460891723633
834,0.0020344587974250317
835,0.012482672929763794
836,0.9996658563613892
837,0.015442297793924809
838,0.9995204210281372
839,0.4439353942871094
840,0.5691214799880981
841,0.9939273595809937
842,0.03160655125975609
843,0.5652143359184265
844,0.04003077372908592
845,0.011448703706264496
846,0.11949897557497025
847,0.923151969909668
848,0.18666456639766693
849,0.9516643285751343
850,0.9894189834594727
851,0.32293230295181274
852,0.9970088601112366
853,0.0014450392918661237
854,0.006340478081256151
855,0.9983306527137756
856,0.999967098236084
857,0.4961177110671997
858,0.05964048579335213
859,0.9975016713142395
860,0.9521229863166809
861,0.012329867109656334
862,0.10598741471767426
863,0.1255144625902176
864,0.020650694146752357
865,0.0489773228764534
866,0.00012666647671721876
867,0.8229687809944153
868,0.5127012729644775
869,0.9827873706817627
870,0.03332211822271347
871,0.012444635853171349
872,0.9915387034416199
873,0.0482366643846035
874,0.00013042721548117697
875,0.9942367076873779
876,0.012379189021885395
877,0.9995457530021667
878,0.7608744502067566
879,0.5199887156486511
880,0.9903890490531921
881,0.9844383597373962
882,0.004867624957114458
883,0.10509897023439407
884,0.03352908417582512
885,0.1761804223060608
886,0.9876589179039001
887,0.0049074268899858
888,0.9993657469749451
889,0.9974410533905029
890,0.9584401249885559
891,0.11915186047554016
892,0.37599459290504456
893,0.00031235633650794625
894,0.9993705153465271
895,0.629593014717102
896,0.9372484683990479
897,0.9974143505096436
898,0.9995495676994324
899,0.000657066295389086
900,0.005920386873185635
901,0.02454977296292782
902,0.46273186802864075
903,0.1551242470741272
904,0.005503017921000719
905,0.9896712899208069
906,0.9954180717468262
907,0.004815852735191584
908,0.02776423841714859
909,0.9427852630615234
910,0.9957517385482788
911,0.9907132387161255
912,0.01894182339310646
913,0.23033550381660461
914,0.9548465609550476
915,0.2430206686258316
916,0.32482731342315674
917,0.9997567534446716
918,0.004854977130889893
919,0.45729565620422363
920,0.9811843633651733
921,0.9992684721946716
922,0.3849116861820221
923,0.0012423563748598099
924,0.9603963494300842
925,0.999997615814209
926,0.9997649788856506
927,0.9999760389328003
928,0.9986226558685303
929,0.6724916100502014
930,0.00224941223859787
931,0.9898585677146912
932,0.9997009038925171
933,0.49859684705734253
934,0.5700265169143677
935,0.05156225338578224
936,0.11975284665822983
937,0.7808475494384766
938,0.9990538954734802
939,0.9281055927276611
940,0.0001268235791940242
941,0.9288274049758911
942,0.9995315074920654
943,0.591094970703125
944,0.5332614183425903
945,0.23912465572357178
946,0.003208358306437731
947,0.8722385764122009
948,0.9978912472724915
949,0.0036905345041304827
950,0.676767885684967
951,0.99967360496521
952,0.9961812496185303
953,0.010521696880459785
954,0.5335084795951843
955,0.016805419698357582
956,0.0007790467934682965
957,0.10551061481237411
958,0.004219713155180216
959,0.9643847346305847
960,0.0002251102851005271
961,0.8357070684432983
962,0.04604869708418846
963,0.004017449449747801
964,0.651955246925354
965,0.971490204334259
966,0.5861982107162476
967,0.9998375177383423
968,0.42416757345199585
969,0.02302202768623829
970,0.056553181260824203
971,0.4265107214450836
972,0.9934045672416687
973,0.6281945109367371
974,0.0026969595346599817
975,0.9992758631706238
976,0.8667608499526978
977,0.49725693464279175
978,0.5787250399589539
979,0.053425490856170654
980,0.059316717088222504
981,0.0015833970392122865
982,0.1394212394952774
983,0.006809875834733248
984,0.3619990646839142
985,0.8077139854431152
986,0.9985105395317078
987,0.9827339053153992
988,0.9462597966194153
989,0.1780530959367752
990,0.9902834296226501
991,0.9996989965438843
992,0.014216550625860691
993,0.4235406517982483
994,0.9444214105606079
995,0.6676198840141296
996,0.9986605644226074
997,0.731081485748291
998,0.0018428507028147578
999,0.7653244733810425
1000,0.00980446394532919
